Age	Temperature
12.252	-0.300790381841757
12.254	-0.351893628581105
12.256	-0.248850432687802
12.258	-0.142428657140595
12.26	0.0236783958796656
12.262	0.0024840548554758
12.264	-0.0185863077890107
12.266	0.0664407114677577
12.268	0.153471788771908
12.27	0.349044313397596
12.272	0.212619343143662
12.274	0.0808059847165863
12.276	0.102458548085668
12.278	0.124237074358167
12.28	-0.087930892415148
12.282	-0.162643022105517
12.284	-0.235733780981639
12.286	-0.0741710487831509
12.288	-0.235733780981639
12.29	-0.389676740274711
12.292	-0.339195824490199
12.294	-0.287884145083839
12.296	-0.287884145083839
12.298	-0.298213321957225
12.3	-0.307223882307138
12.302	-0.287884145083839
12.304	-0.196065843962389
12.306	-0.101636449968458
12.308	-0.182736789676641
12.31	-0.22256421517953
12.312	0.153471788771908
12.314	0.0378770430509584
12.316	0.212619343143662
12.318	0.0378770430509584
12.32	0.318324376300555
12.322	0.138826281827091
12.324	0.0664407114677577
12.326	0.303051206276227
12.328	-0.0325645487812186
12.33	0.242534210836801
12.332	-0.0325645487812186
12.334	0.153471788771908
12.336	-0.115287846582801
12.338	-0.476043066124874
12.34	-0.300790381841757
12.342	-0.274925490637085
12.344	-0.169354323553688
12.346	-0.196065843962389
12.348	-0.087930892415148
12.35	-0.115287846582801
12.352	0.182932207293788
12.354	0.0378770430509584
12.356	0.0378770430509584
12.358	-0.0464880023119301
12.36	0.0952270521306276
12.362	0.227548247052084
12.364	0.00953503886708472
12.366	0.052131106260047
12.368	-0.101636449968458
12.37	-0.101636449968458
12.372	-0.115287846582801
12.374	-0.364539633607668
12.376	-0.377133963042684
12.378	-0.339195824490199
12.38	-0.463857706528034
12.382	-0.377133963042684
12.384	-0.307223882307138
12.386	-0.235733780981639
12.388	-0.339195824490199
12.39	-0.196065843962389
12.392	-0.087930892415148
12.394	-0.0741710487831509
12.396	-0.0603567938502752
12.398	-0.142428657140595
12.4	-0.0741710487831509
12.402	-0.229155620110027
12.404	-0.377133963042684
12.406	-0.274925490637085
12.408	-0.182736789676641
12.41	-0.087930892415148
12.412	-0.0810577641834413
12.414	-0.0741710487831509
12.416	-0.0464880023119301
12.418	0.197747372175854
12.42	-0.261914294525086
12.422	-0.229155620110027
12.424	-0.196065843962389
12.426	-0.287884145083839
12.428	-0.182736789676641
12.43	-0.22256421517953
12.432	-0.261914294525086
12.434	-0.0741710487831509
12.436	-0.182736789676641
12.438	-0.142428657140595
12.44	-0.101636449968458
12.442	-0.261914294525086
12.444	-0.274925490637085
12.446	-0.402168088607988
12.448	-0.395928835350475
12.45	-0.389676740274711
12.452	-0.300790381841757
12.454	-0.0603567938502752
12.456	-0.142428657140595
12.458	-0.101636449968458
12.46	-0.0603567938502752
12.462	-0.101636449968458
12.464	-0.0741710487831509
12.466	-0.0672707305589295
12.468	-0.0603567938502752
12.47	0.138826281827091
12.472	-0.101636449968458
12.474	0.182932207293788
12.476	0.153471788771908
12.478	0.124237074358167
12.48	0.257577361514223
12.482	-0.0741710487831509
12.484	-0.287884145083839
12.486	-0.255388954579122
12.488	-0.22256421517953
12.49	-0.209341610971031
12.492	-0.0741710487831509
12.494	-0.209341610971031
12.496	-0.248850432687802
12.498	-0.087930892415148
12.5	-0.0255822845628314
12.502	0.0378770430509584
12.504	-0.31364432480352
12.506	-0.261914294525086
12.508	-0.261914294525086
12.51	-0.22256421517953
12.512	-0.287884145083839
12.514	-0.242298713330567
12.516	-0.196065843962389
12.518	-0.235733780981639
12.52	-0.248850432687802
12.522	-0.274925490637085
12.524	-0.364539633607668
12.526	-0.287884145083839
12.528	-0.255388954579122
12.53	-0.22256421517953
12.532	-0.22256421517953
12.534	-0.115287846582801
12.536	-0.115287846582801
12.538	-0.115287846582801
12.54	-0.101636449968458
12.542	-0.108468910574993
12.544	-0.115287846582801
12.546	-0.15591832095038
12.548	-0.377133963042684
12.55	-0.261914294525086
12.552	-0.287884145083839
12.554	-0.261914294525086
12.556	-0.176052240883068
12.558	-0.087930892415148
12.56	-0.351893628581105
12.562	-0.358223098258406
12.564	-0.364539633607668
12.566	-0.402168088607988
12.568	-0.087930892415148
12.57	-0.248850432687802
12.572	-0.209341610971031
12.574	-0.101636449968458
12.576	-0.242298713330567
12.578	-0.377133963042684
12.58	-0.287884145083839
12.582	-0.142428657140595
12.584	-0.22256421517953
12.586	-0.0741710487831509
12.588	0.00953503886708472
12.59	-0.22256421517953
12.592	-0.439334791991062
12.594	-0.0741710487831509
12.596	-0.0603567938502752
12.598	0.052131106260047
12.6	-0.0603567938502752
12.602	0.00953503886708472
12.604	-0.169354323553688
12.606	-0.339195824490199
12.608	-0.209341610971031
12.61	-0.182736789676641
12.612	-0.135663663283699
12.614	-0.087930892415148
12.616	-0.0741710487831509
12.618	-0.22256421517953
12.62	-0.287884145083839
12.622	-0.087930892415148
12.624	-0.115287846582801
12.626	-0.128885207315339
12.628	-0.142428657140595
12.63	-0.182736789676641
12.632	-0.22256421517953
12.634	-0.142428657140595
12.636	-0.261914294525086
12.638	-0.31364432480352
12.64	-0.268426468041034
12.642	-0.22256421517953
12.644	-0.196065843962389
12.646	-0.261914294525086
12.648	-0.0464880023119301
12.65	-0.326446097778006
12.652	-0.169354323553688
12.654	-0.0603567938502752
12.656	0.052131106260047
12.658	-0.0464880023119301
12.66	-0.364539633607668
12.662	-0.274925490637085
12.664	-0.274925490637085
12.666	-0.0464880023119301
12.668	-0.0947904491284735
12.67	-0.142428657140595
12.672	-0.287884145083839
12.674	-0.182736789676641
12.676	-0.0185863077890107
12.678	-0.115287846582801
12.68	-0.142428657140595
12.682	-0.0672707305589295
12.684	0.00953503886708472
12.686	0.426862761161194
12.688	0.227548247052084
12.69	0.0378770430509584
12.692	-0.142428657140595
12.694	-0.189407985512212
12.696	-0.235733780981639
12.698	-0.248850432687802
12.7	-0.326446097778006
12.702	-0.402168088607988
12.704	-0.182736789676641
12.706	-0.235733780981639
12.708	-0.287884145083839
12.71	-0.0185863077890107
12.712	-0.182736789676641
12.714	-0.0255822845628314
12.716	-0.0906763428064472
12.718	-0.15591832095038
12.72	-0.389676740274711
12.722	-0.488177857584329
12.724	-0.0534292229915379
12.726	-0.15591832095038
12.728	-0.153224685077635
12.73	-0.149180204494918
12.732	-0.326446097778006
12.734	-0.209341610971031
12.736	-0.182736789676641
12.738	-0.206690714575379
12.74	-0.229155620110027
12.742	-0.0988996753361969
12.744	0.0378770430509584
12.746	-0.196065843962389
12.748	-0.169354323553688
12.75	0.124237074358167
12.752	-0.389676740274711
12.754	-0.261914294525086
12.756	-0.274925490637085
12.758	-0.15591832095038
12.76	-0.00455315378402541
12.762	-0.377133963042684
12.764	-0.235733780981639
12.766	-0.087930892415148
12.768	-0.128885207315339
12.77	-0.287884145083839
12.772	-0.287884145083839
12.774	-0.383411787975579
12.776	-0.182736789676641
12.778	-0.439334791991062
12.78	-0.274925490637085
12.782	-0.22256421517953
12.784	-0.115287846582801
12.786	-0.087930892415148
12.788	-0.142428657140595
12.79	-0.0741710487831509
12.792	-0.101636449968458
12.794	-0.261914294525086
12.796	-0.169354323553688
12.798	-0.15591832095038
12.8	-0.0741710487831509
12.802	-0.252775128525072
12.804	-0.0325645487812186
12.806	-0.364539633607668
12.808	-0.261914294525086
12.81	-0.0947904491284735
12.812	-0.0255822845628314
12.814	-0.115287846582801
12.816	0.153471788771908
12.818	-0.00455315378402541
12.82	0.00953503886708472
12.822	-0.0185863077890107
12.824	-0.22256421517953
12.826	-0.169354323553688
12.828	-0.209341610971031
12.83	-0.248850432687802
12.832	-0.176052240883068
12.834	-0.451621656082258
12.836	-0.0395331161355151
12.838	-0.300790381841757
12.84	-0.196065843962389
12.842	-0.196065843962389
12.844	-0.326446097778006
12.846	-0.377133963042684
12.848	-0.215959550648737
12.85	-0.248850432687802
12.852	-0.261914294525086
12.854	-0.00455315378402541
12.856	-0.115287846582801
12.858	0.131524648563149
12.86	0.109704039915475
12.862	0.0880095362670154
12.864	-0.300790381841757
12.866	-0.239674326819617
12.868	-0.17872766375232
12.87	-0.115287846582801
12.872	-0.294343807928647
12.874	-0.463857706528034
12.876	-0.42699699137312
12.878	-0.389676740274711
12.88	-0.31364432480352
12.882	-0.235733780981639
12.884	-0.22256421517953
12.886	-0.209341610971031
12.888	-0.320051724804395
12.89	-0.42699699137312
12.892	-0.482116775205623
12.894	-0.536213793301702
12.896	-0.503877688765059
12.898	-0.472392773481981
12.9	-0.439334791991062
12.902	-0.402168088607988
12.904	-0.320051724804395
12.906	-0.235733780981639
12.908	-0.226520648295098
12.91	-0.218603008607957
12.912	-0.209341610971031
12.914	-0.182736789676641
12.916	-0.202710380594588
12.918	-0.22256421517953
12.92	-0.173374679048144
12.922	-0.124811665425583
12.924	-0.0741710487831509
12.926	-0.0603567938502752
12.928	-0.0464880023119301
12.93	0.0236783958796656
12.932	0.0952270521306276
12.934	-0.0255822845628314
12.936	-0.142428657140595
12.938	-0.209341610971031
12.94	-0.274925490637085
12.942	-0.261914294525086
12.944	-0.414608131262346
12.946	-0.229155620110027
12.948	-0.0325645487812186
12.95	0.00953503886708472
12.952	0.052131106260047
12.954	-0.0741710487831509
12.956	-0.248850432687802
12.958	-0.239674326819617
12.96	-0.231788472875594
12.962	-0.22256421517953
12.964	-0.0741710487831509
12.966	-0.0947904491284735
12.968	-0.115287846582801
12.97	0.153471788771908
12.972	0.0449971397801429
12.974	-0.0603567938502752
12.976	-0.189407985512212
12.978	-0.31364432480352
12.98	-0.42699699137312
12.982	-0.22256421517953
12.984	-0.22256421517953
12.986	-0.326446097778006
12.988	-0.42699699137312
12.99	-0.524280048978035
12.992	-0.439334791991062
12.994	-0.542161924377756
12.996	-0.641384124683985
12.998	-0.536213793301702
13	-0.479688807635984
13.002	-0.423285700183808
13.004	-0.364539633607668
13.006	-0.364539633607668
13.008	-0.215959550648737
13.01	-0.0603567938502752
13.012	-0.115287846582801
13.014	-0.248850432687802
13.016	-0.215959550648737
13.018	-0.182736789676641
13.02	-0.22256421517953
13.022	-0.274925490637085
13.024	-0.235733780981639
13.026	-0.300790381841757
13.028	-0.364539633607668
13.03	-0.339195824490199
13.032	-0.15591832095038
13.034	-0.0464880023119301
13.036	-0.182736789676641
13.038	-0.248850432687802
13.04	-0.235733780981639
13.042	-0.176052240883068
13.044	-0.115287846582801
13.046	0.190332696899375
13.048	0.442602091113299
13.05	0.333655369507946
13.052	0.146141989958737
13.054	-0.0325645487812186
13.056	-0.0185863077890107
13.058	-0.248850432687802
13.06	-0.294343807928647
13.062	-0.196065843962389
13.064	-0.351893628581105
13.066	-0.345551209139033
13.068	-0.339195824490199
13.07	-0.235733780981639
13.072	-0.287884145083839
13.074	0.124237074358167
13.076	-0.101636449968458
13.078	-0.0534292229915379
13.08	-0.00455315378402541
13.082	-0.15591832095038
13.084	-0.0464880023119301
13.086	0.153471788771908
13.088	-0.196065843962389
13.09	0.395560125354569
13.092	-0.196065843962389
13.094	-0.101636449968458
13.096	0.0664407114677577
13.098	0.0808059847165863
13.1	0.197747372175854
13.102	0.57064593944482
13.104	0.364491335548897
13.106	0.257577361514223
13.108	0.153471788771908
13.11	0.190332696899375
13.112	0.227548247052084
13.114	0.109704039915475
13.116	0.168173721723482
13.118	0.310680571356072
13.12	0.458400266483354
13.122	0.280249591001056
13.124	0.109704039915475
13.126	0.168173721723482
13.128	0.153471788771908
13.13	0.131524648563149
13.132	0.109704039915475
13.134	0.102458548085668
13.136	0.0952270521306276
13.138	0.49017366611159
13.14	0.769917127258765
13.142	0.724317904050137
13.144	0.680828366603655
13.146	0.636100697616695
13.148	0.636100697616695
13.15	0.636100697616695
13.152	0.242534210836801
13.154	0.124237074358167
13.156	0.00953503886708472
13.158	-0.108468910574993
13.16	-0.22256421517953
13.162	-0.176052240883068
13.164	-0.128885207315339
13.166	-0.128885207315339
13.168	-0.15591832095038
13.17	-0.182736789676641
13.172	-0.182736789676641
13.174	-0.182736789676641
13.176	-0.182736789676641
13.178	0.0378770430509584
13.18	0.0378770430509584
13.182	0.0378770430509584
13.184	0.0808059847165863
13.186	0.124237074358167
13.188	0.0592789582383309
13.19	-0.00455315378402541
13.192	0.124237074358167
13.194	0.257577361514223
13.196	0.175545887514878
13.198	0.0952270521306276
13.2	0.205176248972506
13.202	0.318324376300555
13.204	0.153471788771908
13.206	0.250048629872246
13.208	0.349044313397596
13.21	0.353672316018554
13.212	0.35985112309184
13.214	0.364491335548897
13.216	0.506149146885839
13.218	0.652615035531026
13.22	0.303051206276227
13.222	0.182932207293788
13.224	0.182932207293788
13.226	0.182932207293788
13.228	0.182932207293788
13.23	0.197747372175854
13.232	-0.196065843962389
13.234	-0.00876887332546206
13.236	0.187370799664024
13.238	0.395560125354569
13.24	0.434725078465559
13.242	0.525398088271633
13.244	0.619646748021684
13.246	0.379996563621367
13.248	0.411182148568034
13.25	0.442602091113299
13.252	0.514159138665007
13.254	0.586919497827624
13.256	0.685825392752392
13.258	0.318324376300555
13.26	-0.087930892415148
13.262	-0.122093273621449
13.264	-0.15591832095038
13.266	-0.0115766027632779
13.268	0.138826281827091
13.27	0.333655369507946
13.272	0.318324376300555
13.274	0.28783573201604
13.276	0.257577361514223
13.278	0.227548247052084
13.28	-0.0603567938502752
13.282	0.212619343143662
13.284	0.182932207293788
13.286	0.227548247052084
13.288	0.272677826181423
13.29	0.168173721723482
13.292	0.131524648563149
13.294	0.0952270521306276
13.296	0.0236783958796656
13.298	-0.087930892415148
13.3	-0.22256421517953
13.302	-0.235733780981639
13.304	-0.248850432687802
13.306	-0.209341610971031
13.308	-0.13837127540562
13.31	-0.0672707305589295
13.312	-0.105737550159656
13.314	-0.142428657140595
13.316	-0.0464880023119301
13.318	-0.0947904491284735
13.32	-0.142428657140595
13.322	-0.182736789676641
13.324	0.212619343143662
13.326	-0.0325645487812186
13.328	-0.0115766027632779
13.33	0.00953503886708472
13.332	0.786919225535501
13.334	0.522183986110017
13.336	0.272677826181423
13.338	0.168173721723482
13.34	-0.22256421517953
13.342	-0.261914294525086
13.344	-0.300790381841757
13.346	-0.229155620110027
13.348	-0.15591832095038
13.35	-0.274925490637085
13.352	0.00953503886708472
13.354	0.0952270521306276
13.356	0.182932207293788
13.358	0.0236783958796656
13.36	-0.128885207315339
13.362	0.227548247052084
13.364	0.257577361514223
13.366	0.325982637039547
13.368	0.395560125354569
13.37	0.482208145022199
13.372	0.57064593944482
13.374	0.303051206276227
13.376	0.426862761161194
13.378	0.333655369507946
13.38	0.153471788771908
13.382	0.0880095362670154
13.384	0.0236783958796656
13.386	0.0808059847165863
13.388	0.138826281827091
13.39	-0.0325645487812186
13.392	0.00953503886708472
13.394	-0.0325645487812186
13.396	-0.0741710487831509
13.398	0.0378770430509584
13.4	0.052131106260047
13.402	0.138826281827091
13.404	0.0952270521306276
13.406	0.197747372175854
13.408	0.356760556713697
13.41	0.522183986110017
13.412	0.586919497827624
13.414	0.821108210728964
13.416	0.49017366611159
13.418	0.379996563621367
13.42	0.611442378525149
13.422	0.498153994717911
13.424	0.387771044793528
13.426	0.702521670473536
13.428	0.702521670473536
13.43	0.250048629872246
13.432	0.49017366611159
13.434	0.109704039915475
13.436	0.0449971397801429
13.438	-0.169354323553688
13.44	0.0194295890345835
13.442	-0.300790381841757
13.444	0.0592789582383309
13.446	0.272677826181423
13.448	0.212619343143662
13.45	-0.0603567938502752
13.452	0.153471788771908
13.454	-0.0143821331685884
13.456	-0.115287846582801
13.458	-0.182736789676641
13.46	0.00953503886708472
13.462	-0.00455315378402541
13.464	-0.15591832095038
13.466	-0.0603567938502752
13.468	-0.0423167114691716
13.47	0.109704039915475
13.472	0.0165998139677828
13.474	0.227548247052084
13.476	0.212619343143662
13.478	0.212619343143662
13.48	0.257577361514223
13.482	0.28783573201604
13.484	0.28783573201604
13.486	0.182932207293788
13.488	0.295436265136162
13.49	0.28783573201604
13.492	0.349044313397596
13.494	0.333655369507946
13.496	0.364491335548897
13.498	0.474257415410027
13.5	0.364491335548897
13.502	0.586919497827624
13.504	0.426862761161194
13.506	0.466321461240337
13.508	0.411182148568034
13.51	0.109704039915475
13.512	0.212619343143662
13.514	0.131524648563149
13.516	0.052131106260047
13.518	0.0664407114677577
13.52	0.447335359126663
13.522	0.168173721723482
13.524	0.685825392752392
13.526	0.769917127258765
13.528	0.522183986110017
13.53	1.09453565561813
13.532	0.295436265136162
13.534	0.736097070761461
13.536	0.925162830493596
13.538	0.898939021584265
13.54	0.916405934210787
13.542	0.933935375147728
13.544	0.90766467000437
13.546	0.829694049324149
13.548	0.212619343143662
13.55	0.0952270521306276
13.552	0.109704039915475
13.554	-0.0603567938502752
13.556	0.318324376300555
13.558	0.052131106260047
13.56	0.124237074358167
13.562	0.223063590369683
13.564	0.325982637039547
13.566	0.153471788771908
13.568	-0.0115766027632779
13.57	-0.235733780981639
13.572	0.197747372175854
13.574	-0.287884145083839
13.576	0.00953503886708472
13.578	-0.15591832095038
13.58	-0.149180204494918
13.582	0.242534210836801
13.584	-0.0185863077890107
13.586	0.387771044793528
13.588	0.257577361514223
13.59	0.522183986110017
13.592	0.619646748021684
13.594	0.719278853342068
13.596	0.364491335548897
13.598	0.227548247052084
13.6	0.0378770430509584
13.602	-0.128885207315339
13.604	0.22007667054871
13.606	0.149072217716478
13.608	0.0808059847165863
13.61	0.506149146885839
13.612	0.619646748021684
13.614	0.379996563621367
13.616	0.554432253813967
13.618	0.310680571356072
13.62	0.0808059847165863
13.622	0.364491335548897
13.624	0.00953503886708472
13.626	0.411182148568034
13.628	0.652615035531026
13.63	0.333655369507946
13.632	0.522183986110017
13.634	0.719278853342068
13.636	0.69416592655419
13.638	0.0808059847165863
13.64	-0.0464880023119301
13.642	-0.0185863077890107
13.644	-0.287884145083839
13.646	-0.0464880023119301
13.648	-0.0185863077890107
13.65	-0.142428657140595
13.652	0.0236783958796656
13.654	0.0808059847165863
13.656	-0.0741710487831509
13.658	-0.0603567938502752
13.66	-0.087930892415148
13.662	-0.128885207315339
13.664	-0.15591832095038
13.666	-0.0534292229915379
13.668	-0.15591832095038
13.67	0.00953503886708472
13.672	-0.0325645487812186
13.674	-0.0115766027632779
13.676	0.124237074358167
13.678	0.0165998139677828
13.68	0.227548247052084
13.682	-0.00455315378402541
13.684	0.0236783958796656
13.686	0.052131106260047
13.688	0.333655369507946
13.69	-0.28141137781813
13.692	-0.149180204494918
13.694	-0.115287846582801
13.696	0.227548247052084
13.698	0.538278312240753
13.7	0.349044313397596
13.702	0.379996563621367
13.704	0.250048629872246
13.706	0.349044313397596
13.708	0.364491335548897
13.71	0.227548247052084
13.712	0.280249591001056
13.714	0.295436265136162
13.716	0.0307708003299471
13.718	-0.111198107054592
13.72	0.0736163817061877
13.722	0.109704039915475
13.724	0.124237074358167
13.726	-0.112561894131117
13.728	-0.0603567938502752
13.73	0.0378770430509584
13.732	-0.189407985512212
13.734	0.0024840548554758
13.736	-0.15591832095038
13.738	-0.0115766027632779
13.74	-0.0255822845628314
13.742	0.00953503886708472
13.744	-0.00455315378402541
13.746	-0.115287846582801
13.748	0.00953503886708472
13.75	0.0378770430509584
13.752	0.102458548085668
13.754	0.116963543408473
13.756	-0.07830470936014
13.758	-0.101636449968458
13.76	-0.320051724804395
13.762	-0.0395331161355151
13.764	0.0664407114677577
13.766	-0.0810577641834413
13.768	-0.0741710487831509
13.77	-0.087930892415148
13.772	-0.0185863077890107
13.774	-0.0255822845628314
13.776	0.28783573201604
13.778	-0.169354323553688
13.78	-0.108468910574993
13.782	0.102458548085668
13.784	-0.0672707305589295
13.786	0.160815694085501
13.788	0.175545887514878
13.79	0.272677826181423
13.792	0.265120421652386
13.794	-0.0810577641834413
13.796	0.217092030583414
13.798	0.227548247052084
13.8	0.57064593944482
13.802	0.242534210836801
13.804	0.212619343143662
13.806	0.333655369507946
13.808	0.212619343143662
13.81	0.419015123195317
13.812	0.752976452213603
13.814	0.498153994717911
13.816	0.702521670473536
13.818	0.619646748021684
13.82	0.411182148568034
13.822	0.719278853342068
13.824	0.960347062360074
13.826	0.969182363545745
13.828	1.17676883943522
13.83	0.898939021584265
13.832	0.57064593944482
13.834	0.506149146885839
13.836	0.437874119187009
13.838	0.28783573201604
13.84	0.23503408852327
13.842	0.458400266483354
13.844	-0.00455315378402541
13.846	0.280249591001056
13.848	0.586919497827624
13.85	0.652615035531026
13.852	0.458400266483354
13.854	0.736097070761461
13.856	0.595078769539607
13.858	0.458400266483354
13.86	0.855544446465614
13.862	0.872855608213877
13.864	0.786919225535501
13.866	1.28844459121659
13.868	1.14921340999503
13.87	1.01359514480654
13.872	1.10360862180093
13.874	1.49930182211958
13.876	1.44100266028748
13.878	1.38329996728795
13.88	1.28844459121659
13.882	1.04043242192781
13.884	0.803982876760591
13.886	0.83829535731363
13.888	0.736097070761461
13.89	0.786919225535501
13.892	1.2137349810389
13.894	1.32619016802044
13.896	1.44100266028748
13.898	1.61770388333269
13.9	1.65169147699396
13.902	1.68789159920505
13.904	1.82045250165381
13.906	1.90347102396128
13.908	1.6376729290009
13.91	1.47980227292303
13.912	1.3451611111273
13.914	1.65770957795681
13.916	1.35467117914148
13.918	1.88261271547355
13.92	0.395560125354569
13.922	0.546347823060459
13.924	0.702521670473536
13.926	0.498153994717911
13.928	0.942723584472959
13.93	0.652615035531026
13.932	0.506149146885839
13.934	1.1952196313055
13.936	1.04940988045129
13.938	1.46036926319178
13.94	1.29785648799813
13.942	0.872855608213877
13.944	1.26966969353313
13.946	1.2323150202087
13.948	1.04940988045129
13.95	0.90766467000437
13.952	0.978033394650082
13.954	0.942723584472959
13.956	0.951527474773919
13.958	0.506149146885839
13.96	0.652615035531026
13.962	0.803982876760591
13.964	0.411182148568034
13.966	0.752976452213603
13.968	0.522183986110017
13.97	0.83829535731363
13.972	0.872855608213877
13.974	0.942723584472959
13.976	0.925162830493596
13.978	0.786919225535501
13.98	0.90766467000437
13.982	1.03147082405026
13.984	1.17676883943522
13.986	1.15471292042821
13.988	1.13092343765207
13.99	1.38329996728795
13.992	1.90347102396128
13.994	1.47980227292303
13.996	1.53850106983975
13.998	0.90766467000437
14	1.26966969353313
14.002	1.07643758354764
14.004	0.506149146885839
14.006	0.702521670473536
14.008	0.603253057735775
14.01	0.562531620580649
14.012	0.562531620580649
14.014	0.647654385703926
14.016	0.736097070761461
14.018	0.636100697616695
14.02	0.872855608213877
14.022	0.951527474773919
14.024	0.506149146885839
14.026	1.2137349810389
14.028	1.1952196313055
14.03	0.960347062360074
14.032	0.898939021584265
14.034	0.769917127258765
14.036	0.0236783958796656
14.038	0.546347823060459
14.04	-0.00455315378402541
14.042	0.197747372175854
14.044	0.272677826181423
14.046	0.318324376300555
14.048	0.242534210836801
14.05	0.57064593944482
14.052	0.538278312240753
14.054	0.719278853342068
14.056	0.474257415410027
14.058	0.960347062360074
14.06	0.795443348919149
14.062	0.925162830493596
14.064	0.522183986110017
14.066	1.03147082405026
14.068	0.821108210728964
14.07	0.942723584472959
14.072	0.90766467000437
14.074	0.855544446465614
14.076	0.803982876760591
14.078	0.736097070761461
14.08	0.702521670473536
14.082	0.736097070761461
14.084	0.702521670473536
14.086	0.736097070761461
14.088	0.395560125354569
14.09	0.669189890853682
14.092	0.685825392752392
14.094	0.719278853342068
14.096	0.652615035531026
14.098	1.03147082405026
14.1	1.2137349810389
14.102	1.14006040337378
14.104	0.960347062360074
14.106	1.2137349810389
14.108	1.47980227292303
14.11	1.06741244489135
14.112	1.25095988046471
14.114	1.2323150202087
14.116	1.28844459121659
14.118	0.90766467000437
14.12	1.15838247393134
14.122	0.925162830493596
14.124	0.619646748021684
14.126	0.636100697616695
14.128	0.458400266483354
14.13	0.57064593944482
14.132	0.265120421652386
14.134	-0.0185863077890107
14.136	0.538278312240753
14.138	0.379996563621367
14.14	0.0236783958796656
14.142	0.168173721723482
14.144	0.00953503886708472
14.146	-0.142428657140595
14.148	0.506149146885839
14.15	0.83829535731363
14.152	0.795443348919149
14.154	1.28844459121659
14.156	1.28844459121659
14.158	1.08547864832927
14.16	0.636100697616695
14.162	1.17676883943522
14.164	0.786919225535501
14.166	0.411182148568034
14.168	0.349044313397596
14.17	0.769917127258765
14.172	0.786919225535501
14.174	0.710892640678501
14.176	0.90766467000437
14.178	0.752976452213603
14.18	0.69416592655419
14.182	0.242534210836801
14.184	0.364491335548897
14.186	0.49017366611159
14.188	0.442602091113299
14.19	0.514159138665007
14.192	0.652615035531026
14.194	0.538278312240753
14.196	0.925162830493596
14.198	0.83829535731363
14.2	0.752976452213603
14.202	0.995782711915577
14.204	1.04940988045129
14.206	0.636100697616695
14.208	0.986900171997081
14.21	1.42170233164742
14.212	0.995782711915577
14.214	1.01359514480654
14.216	0.942723584472959
14.218	0.942723584472959
14.22	0.736097070761461
14.222	0.474257415410027
14.224	0.786919225535501
14.226	0.803982876760591
14.228	0.685825392752392
14.23	0.925162830493596
14.232	0.795443348919149
14.234	0.83829535731363
14.236	0.752976452213603
14.238	0.90766467000437
14.24	0.872855608213877
14.242	0.925162830493596
14.244	0.719278853342068
14.246	0.890228972665251
14.248	0.942723584472959
14.25	0.872855608213877
14.252	0.506149146885839
14.254	0.685825392752392
14.256	0.586919497827624
14.258	0.736097070761461
14.26	0.778410490387719
14.262	1.47980227292303
14.264	1.13092343765207
14.266	0.803982876760591
14.268	1.2323150202087
14.27	1.24162933946983
14.272	0.995782711915577
14.274	1.69798621907196
14.276	0.90766467000437
14.278	1.51886804349533
14.28	1.38329996728795
14.282	1.2137349810389
14.284	0.442602091113299
14.286	0.702521670473536
14.288	0.554432253813967
14.29	0.522183986110017
14.292	0.603253057735775
14.294	0.611442378525149
14.296	0.925162830493596
14.298	1.1952196313055
14.3	1.27904899855734
14.302	1.43134421996663
14.304	1.58787677955017
14.306	1.3451611111273
14.308	1.7385348741083
14.31	1.40246814478465
14.312	1.38329996728795
14.314	1.48954372179529
14.316	1.4082314638368
14.318	1.32619016802044
14.32	1.5779680689696
14.322	1.33566744625889
14.324	1.2137349810389
14.326	0.855544446465614
14.328	0.829694049324149
14.33	0.803982876760591
14.332	0.652615035531026
14.334	0.538278312240753
14.336	0.652615035531026
14.338	1.14006040337378
14.34	1.06741244489135
14.342	1.65770957795681
14.344	1.55820103401774
14.346	1.42170233164742
14.348	1.61770388333269
14.35	0.83829535731363
14.352	1.2137349810389
14.354	1.01359514480654
14.356	1.38329996728795
14.358	1.03147082405026
14.36	1.40246814478465
14.362	1.39671076657493
14.364	1.46036926319178
14.366	1.14006040337378
14.368	1.20446922821777
14.37	1.26966969353313
14.372	0.769917127258765
14.374	0.719278853342068
14.376	0.803982876760591
14.378	0.890228972665251
14.38	1.06741244489135
14.382	1.55820103401774
14.384	1.28844459121659
14.386	1.82045250165381
14.388	1.44100266028748
14.39	1.92439867468143
14.392	1.08547864832927
14.394	1.30728470539398
14.396	0.586919497827624
14.398	0.736097070761461
14.4	0.522183986110017
14.402	0.660894890445173
14.404	0.960347062360074
14.406	0.702521670473536
14.408	0.960347062360074
14.41	1.2323150202087
14.412	0.736097070761461
14.414	0.995782711915577
14.416	0.960347062360074
14.418	0.83829535731363
14.42	0.786919225535501
14.422	0.736097070761461
14.424	0.685825392752392
14.426	1.40246814478465
14.428	1.04940988045129
14.43	1.69798621907196
14.432	1.5779680689696
14.434	1.42170233164742
14.436	1.79987022071653
14.438	1.40246814478465
14.44	1.01359514480654
14.442	0.786919225535501
14.444	0.303051206276227
14.446	0.257577361514223
14.448	0.325982637039547
14.45	0.395560125354569
14.452	0.458400266483354
14.454	0.69750639800252
14.456	0.942723584472959
14.458	0.951527474773919
14.46	0.925162830493596
14.462	1.40246814478465
14.464	1.27904899855734
14.466	1.28844459121659
14.468	1.16389162663501
14.47	1.25095988046471
14.472	1.03147082405026
14.474	1.06741244489135
